,ciudad,tipo_de_contrato,estado_contrato,modalidad_de_contratacion,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,valor_del_contrato
1806,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-11T21:01:49.000,2023-01-12T00:00:00.000,2023-05-11T00:00:00.000,60000000
1807,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-01T00:06:35.000,2023-06-02T00:00:00.000,2023-12-31T00:00:00.000,68355000
1808,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-14T16:06:41.000,2023-06-15T00:00:00.000,2023-12-31T00:00:00.000,27440000
1809,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-05-09T16:05:01.000,2023-05-10T00:00:00.000,2023-12-31T00:00:00.000,85066674
1810,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-11T17:07:44.000,2023-07-12T00:00:00.000,2023-12-31T00:00:00.000,73666660
1811,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-18T16:01:01.000,2021-01-19T00:00:00.000,2021-12-31T00:00:00.000,100896880
1812,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-10T17:05:02.000,2023-05-11T00:00:00.000,2023-12-31T00:00:00.000,77530583
1813,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T00:01:36.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,81433327
1814,Bogotá,Prestación de servicios,terminado,Contratación directa,2023-01-18T09:01:46.000,2023-01-19T00:00:00.000,2023-05-18T00:00:00.000,47040000
1815,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-27T20:01:34.000,2023-01-31T00:00:00.000,2023-05-30T00:00:00.000,12600000
1816,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-07-14T09:07:52.000,2020-07-14T00:00:00.000,2020-12-20T00:00:00.000,29467994
1817,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-13T21:09:29.000,2023-09-15T00:00:00.000,2023-12-31T00:00:00.000,26215000
1818,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-07T20:01:10.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,44778311
1819,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-14T17:01:05.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,55955550
1820,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-29T10:01:41.000,2020-01-27T00:00:00.000,2020-12-31T00:00:00.000,115367119
1821,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-13T14:01:35.000,2023-01-16T00:00:00.000,2023-05-15T00:00:00.000,30160872
1822,Bogotá,Arrendamiento de inmuebles,terminado,Contratación directa,2020-07-23T14:07:04.000,2018-12-16T00:00:00.000,2020-09-19T00:00:00.000,286963951
1823,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-09-07T14:09:27.000,2020-09-08T00:00:00.000,2020-12-31T00:00:00.000,26366659
1824,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-10-07T17:10:40.000,2021-10-11T00:00:00.000,2021-12-31T00:00:00.000,23520000
1825,Bogotá,Compraventa,En ejecución,Mínima cuantía,2020-11-13T14:11:00.000,2020-11-18T00:00:00.000,2020-12-11T00:00:00.000,21991591
1826,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T21:01:42.000,2022-01-21T00:00:00.000,2022-12-31T00:00:00.000,111076230
1827,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-25T16:02:52.000,2020-02-10T00:00:00.000,2020-12-31T00:00:00.000,97187728
1828,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-07-06T00:07:23.000,2020-01-13T00:00:00.000,2020-12-31T00:00:00.000,117496654
1829,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-12T22:01:19.000,2021-01-13T00:00:00.000,2021-12-31T00:00:00.000,71894000
1830,Bogotá,Otro,Modificado,Contratación régimen especial,2022-01-11T22:01:10.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,120866660
1831,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-05-07T17:05:24.000,2020-05-08T00:00:00.000,2020-12-31T00:00:00.000,69314848
1832,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T16:01:02.000,2022-01-27T00:00:00.000,2022-12-31T00:00:00.000,108558484
1833,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-07T19:09:42.000,2023-09-08T00:00:00.000,2023-12-31T00:00:00.000,32770000
1834,Bogotá,Prestación de servicios,terminado,Contratación directa,2020-01-24T14:01:38.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,114213600
1835,Bogotá,Prestación de servicios,Modificado,Contratación régimen especial,2020-01-24T11:01:02.000,2020-01-21T00:00:00.000,2020-12-31T00:00:00.000,191520000
1836,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-12T17:07:47.000,2023-07-13T00:00:00.000,2023-12-31T00:00:00.000,36616673
1837,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-19T14:01:27.000,2023-01-20T00:00:00.000,2023-07-19T00:00:00.000,41945400
1838,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-17T16:01:46.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,76345062
1839,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-01-25T09:01:51.000,2023-01-26T00:00:00.000,2023-05-25T00:00:00.000,44348104
1840,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-07-08T20:07:35.000,2020-07-09T00:00:00.000,2020-12-31T00:00:00.000,56778600
1841,Bogotá,Prestación de servicios,cedido,Contratación directa,2020-01-24T14:01:41.000,2020-01-17T00:00:00.000,2020-12-31T00:00:00.000,82800000
1842,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-13T16:02:58.000,2023-02-15T00:00:00.000,2023-06-14T00:00:00.000,10568000
1843,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-19T06:07:32.000,2023-07-21T00:00:00.000,2023-12-31T00:00:00.000,32295729
1844,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-03-03T11:03:38.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,122311765
1845,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-25T22:01:01.000,2021-01-26T00:00:00.000,2021-12-31T00:00:00.000,87604233
1846,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-26T11:02:27.000,2020-01-09T00:00:00.000,2020-12-31T00:00:00.000,121205605
1847,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-05T09:07:17.000,2023-07-06T00:00:00.000,2023-12-31T00:00:00.000,15400000
1848,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-04T11:02:37.000,2020-01-09T00:00:00.000,2020-12-31T00:00:00.000,38381432
1849,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-16T11:02:49.000,2023-02-17T00:00:00.000,2023-06-16T00:00:00.000,20200000
1850,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-18T11:01:42.000,2023-01-19T00:00:00.000,2023-07-18T00:00:00.000,49788900
1851,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-03-08T18:03:56.000,2023-03-09T00:00:00.000,2023-09-08T00:00:00.000,25200000
1852,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-06-02T17:06:00.000,2020-01-15T00:00:00.000,2020-12-31T00:00:00.000,102519795
1853,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-12-21T14:12:50.000,2022-12-22T00:00:00.000,2023-06-30T00:00:00.000,72704462
1854,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-14T15:09:58.000,2023-09-18T00:00:00.000,2023-12-31T00:00:00.000,28176661
1855,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T11:01:52.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,104921400
1856,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-18T17:07:11.000,2023-07-21T00:00:00.000,2023-12-31T00:00:00.000,45086615
1857,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-04T18:07:45.000,2023-07-05T00:00:00.000,2023-12-31T00:00:00.000,76464000
1858,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-30T16:05:12.000,2023-05-31T00:00:00.000,2023-12-31T00:00:00.000,88395000
1859,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-10T16:08:57.000,2023-08-11T00:00:00.000,2023-12-31T00:00:00.000,42600000
1860,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-17T10:05:50.000,2023-05-17T00:00:00.000,2023-12-31T00:00:00.000,110213044
1861,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-27T15:01:07.000,2023-01-30T00:00:00.000,2023-05-29T00:00:00.000,46000000
1862,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-12T20:01:09.000,2023-01-13T00:00:00.000,2023-07-12T00:00:00.000,45690000
1863,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-18T19:01:55.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,82800000
1864,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-06T00:01:59.000,2023-01-10T00:00:00.000,2023-05-09T00:00:00.000,38951612
1865,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-12T22:01:51.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,132330822
1866,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-09T16:02:27.000,2023-02-10T00:00:00.000,2023-06-09T00:00:00.000,18000000
1867,Bogotá,Consultoría,En ejecución,Concurso de méritos abierto,2020-09-16T13:09:28.000,2020-09-21T00:00:00.000,2020-12-24T00:00:00.000,400000000
1868,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-11-25T19:11:22.000,2022-11-28T00:00:00.000,2022-12-31T00:00:00.000,8800000
1869,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-29T15:01:46.000,2020-01-21T00:00:00.000,2020-12-21T00:00:00.000,88533344
1870,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-22T18:01:20.000,2020-01-15T00:00:00.000,2020-12-31T00:00:00.000,72991301
1871,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-16T11:01:59.000,2020-01-13T00:00:00.000,2020-12-24T00:00:00.000,80033319
1872,Bogotá,Prestación de servicios,terminado,Contratación directa,2021-01-27T14:01:28.000,2021-01-28T00:00:00.000,2021-12-31T00:00:00.000,58718251
1873,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-02-23T09:02:23.000,2022-02-24T00:00:00.000,2022-12-31T00:00:00.000,66000000
1874,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-21T14:01:47.000,2021-01-22T00:00:00.000,2021-12-31T00:00:00.000,68200000
1875,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-06T16:06:33.000,2023-06-07T00:00:00.000,2023-12-31T00:00:00.000,64575000
1876,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-01-14T19:01:20.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,111830400
1877,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T15:01:03.000,2020-01-15T00:00:00.000,2020-12-31T00:00:00.000,95679461
1878,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-27T16:01:42.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,184809713
1879,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-05T18:01:51.000,2023-01-06T00:00:00.000,2023-07-05T00:00:00.000,60000000
1880,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-26T16:05:27.000,2023-05-29T00:00:00.000,2023-12-31T00:00:00.000,58149000
1881,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-13T11:01:16.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,105560580
1882,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2020-09-17T11:09:49.000,2020-09-18T00:00:00.000,2020-12-31T00:00:00.000,31243324
1883,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-20T15:01:35.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,11440000
1884,Bogotá,Arrendamiento de inmuebles,En ejecución,Contratación directa,2022-11-30T17:11:49.000,2022-12-01T00:00:00.000,2024-11-30T00:00:00.000,532301839
1885,Bogotá,Otro,En ejecución,Contratación régimen especial,2023-06-05T16:06:43.000,2023-06-06T00:00:00.000,2023-12-31T00:00:00.000,493850000
1886,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-26T17:07:27.000,2023-07-27T00:00:00.000,2023-12-31T00:00:00.000,98507031
1887,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-17T08:02:20.000,2023-02-20T00:00:00.000,2023-06-19T00:00:00.000,53200000
1888,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-10T16:05:21.000,2023-05-11T00:00:00.000,2023-09-10T00:00:00.000,29400000
1889,Bogotá,Prestación de servicios,terminado,Contratación directa,2023-03-02T10:03:51.000,2023-03-03T00:00:00.000,2023-07-02T00:00:00.000,28000000
1890,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-06-13T18:06:29.000,2023-06-14T00:00:00.000,2023-12-31T00:00:00.000,51712500
1891,Bogotá,Prestación de servicios,terminado,Contratación directa,2023-05-08T09:05:31.000,2023-05-09T00:00:00.000,2023-12-31T00:00:00.000,67433324
1892,Bogotá,Otro,Modificado,Contratación régimen especial,2023-01-20T19:01:15.000,2023-01-23T00:00:00.000,2023-07-15T00:00:00.000,83533338
1893,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-01-31T22:01:49.000,2023-02-01T00:00:00.000,2023-05-31T00:00:00.000,42000000
1894,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-05T08:07:56.000,2023-07-06T00:00:00.000,2023-12-31T00:00:00.000,68992000
1895,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-22T22:01:04.000,2021-01-25T00:00:00.000,2021-12-17T00:00:00.000,104120640
1896,Bogotá,Otro,En ejecución,Contratación régimen especial,2020-09-14T08:09:18.000,2020-09-14T00:00:00.000,2020-12-30T00:00:00.000,179904200
1897,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-18T16:01:48.000,2023-01-19T00:00:00.000,2023-07-18T00:00:00.000,51128208
1898,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-06-23T18:06:07.000,2021-06-24T00:00:00.000,2021-12-31T00:00:00.000,46750000
1899,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-05T15:07:03.000,2023-07-06T00:00:00.000,2023-12-31T00:00:00.000,27720000
1900,Bogotá,Prestación de servicios,cedido,Contratación directa,2020-01-07T13:01:16.000,2020-01-07T00:00:00.000,2020-12-31T00:00:00.000,83041600
1901,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-18T11:01:59.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,72112054
1902,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-04T21:02:02.000,2021-02-11T00:00:00.000,2021-12-24T00:00:00.000,91677600
1903,Bogotá,Otro,terminado,Contratación régimen especial,2023-01-12T20:01:48.000,2023-01-13T00:00:00.000,2023-05-13T00:00:00.000,57016892
1904,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-23T19:01:36.000,2023-01-24T00:00:00.000,2023-05-23T00:00:00.000,32520000
1905,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-18T17:07:38.000,2023-07-21T00:00:00.000,2023-12-31T00:00:00.000,38631000
1906,Bogotá,Prestación de servicios,cedido,Contratación directa,2023-05-12T15:05:47.000,2023-05-15T00:00:00.000,2023-12-31T00:00:00.000,91526400
1907,Bogotá,Compraventa,En ejecución,Mínima cuantía,2020-09-15T16:09:25.000,2020-09-18T00:00:00.000,2020-10-18T00:00:00.000,1180480
1908,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-12T15:01:02.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,196847831
1909,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-25T17:02:49.000,2020-02-05T00:00:00.000,2020-12-31T00:00:00.000,65000000
1910,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-25T16:02:23.000,2020-01-23T00:00:00.000,2020-12-21T00:00:00.000,112200000
1911,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-28T15:02:41.000,2020-01-14T00:00:00.000,2020-12-21T00:00:00.000,101925058
1912,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-17T11:02:25.000,2020-01-28T00:00:00.000,2020-12-31T00:00:00.000,37459500
1913,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T14:01:00.000,2020-01-20T00:00:00.000,2020-12-31T00:00:00.000,108427547
1914,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-28T19:01:01.000,2022-01-31T00:00:00.000,2022-09-30T00:00:00.000,78294420
1915,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-24T09:01:50.000,2022-01-25T00:00:00.000,2022-12-31T00:00:00.000,108848340
1916,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-14T16:01:30.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,114691773
1917,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-19T23:01:11.000,2021-01-20T00:00:00.000,2021-12-31T00:00:00.000,106022063
1918,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-12T19:01:49.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,70200000
1919,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-20T21:01:56.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,98890000
1920,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-09T14:06:55.000,2023-06-13T00:00:00.000,2023-12-31T00:00:00.000,20200000
1921,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-06T10:02:04.000,2023-02-06T00:00:00.000,2023-06-05T00:00:00.000,31680000
1922,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-10T15:01:21.000,2023-01-11T00:00:00.000,2023-07-10T00:00:00.000,22161858
1923,Bogotá,Consultoría,En ejecución,CCE-20-Concurso_Meritos_Sin_Lista_Corta_1Sobre,2022-12-20T09:12:50.000,2022-12-22T00:00:00.000,2023-09-20T00:00:00.000,770000000
1924,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-10T18:05:01.000,2023-05-11T00:00:00.000,2023-12-31T00:00:00.000,90693652
1925,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-20T20:01:07.000,2023-01-24T00:00:00.000,2023-07-23T00:00:00.000,50202312
1926,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-09-01T14:09:54.000,2021-09-02T00:00:00.000,2021-12-31T00:00:00.000,34000000
1927,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-26T00:01:21.000,2022-01-27T00:00:00.000,2022-12-31T00:00:00.000,128256674
